car_model,car_brand,car_full_name,registration_year,km_to_date,sale_price,fuel_type,transmission_type,sale_picture_link
q3,audi,audi q3 2.0 tdi design,2016,163000,25500,diesel,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6imdymtg0ztfxdwv5azetu1revlrmufqifq.inad6cz55moqw7krwoph19a1wjjhyxx7tuebbpo7aae/image;s=320x240
c4,citroen,citroen c4 spacetourer bluehdi 130 stop&start eat8 selection,2021,44200,27500,diesel,automatica,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6injjmhnzbjvnogm1ztetu1revlrmufqifq.obkn1k2zhtx_kcrem8jkkst094z_16iwxpweg1omupk/image;s=320x240
c4,citroen,citroen c4 1.6 hdi business,2007,237568,5280,diesel,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6imy0agdhdg5kztlzdc1tverwvexqvcj9.2nb8d2itekron0eou5udced5grq-66dcrwah0mxj4g4/image;s=320x240
c5,citroen,citroen c5 aircross 1.5 bluehdi shine,2020,62000,25500,diesel,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6ime2eg1oynl3cwu0dtmtu1revlrmufqifq.ideybtro2v2qftquvmaqwnnpo8vwitsnef-wkf1aa1u/image;s=320x240
c4,citroen,citroen c4 cactus 1.5 bluehdi feel pack,2020,59000,19750,diesel,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6ijexbhbjynp0mzdrnzetu1revlrmufqifq._wrsz4zx9ugmqqued-qi8dofrda-wyaoppmpuqhsyj4/image;s=320x240
c4,citroen,citroen c4 picasso 1.6 hdi exclusive,2007,149000,9500,diesel,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6imhtdgk3atdimmwybi1tverwvexqvcj9.iim06hainqomkdr4cfdksnmxfpzsaeqwv8up9o61pua/image;s=320x240
c3,citroen,citroen c3 1.1 tonic,2005,53111,5999,gasolina,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6ijmxbw9wcg12nwqyatmtu1revlrmufqifq.q2gipdqdoeq5pjwlbcsdcrflutqgkeuulpn-r885goo/image;s=320x240
a5,audi,audi a5 sportback,2010,208967,13999,diesel,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6inn6m2nkexyxm3h5mjetu1revlrmufqifq.pz-7couzw1oeg-pombhivatlzsqcd2loir47zxqer9e/image;s=320x240
,citroen,citroen c2 1.4 hdi vtr,2005,120976,5999,diesel,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6ijm1cgfodw13mgdway1tverwvexqvcj9.c2lz50ukziaqy8zl_vp9uenqlvgjpyxigyihxy6zy18/image;s=320x240
a4,audi,audi a4 avant 2.0 tdi advance,2017,77000,25750,diesel,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6im95ywh3envvcny1czmtu1revlrmufqifq.m8eupf36hczhnd8yc5y2hk1odl4lhwg1mzvdvj6fxhk/image;s=320x240
c3,citroen,citroen c3 1.1 attraction,2010,40896,6999,gasolina,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6ijjtzwv0nmgwmjq2dc1tverwvexqvcj9.n2sgt_cn0in0gpvvin6pf-q6wr7sk9okiamsa3byl_s/image;s=320x240
c4,citroen,citroen c4 hdi 110 fap vtr plus,2008,156986,6999,diesel,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6ijayag1oemi0m3qyzdmtu1revlrmufqifq.chqzp35t5nxzaiwit638ewq9dul-ys4rbkmevsux2xs/image;s=320x240
c4,citroen,citroen c4 coupe 1.6 hdi 110 vtr pack,2004,107896,5999,diesel,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6imd1ejqzzmhmahn0bzmtu1revlrmufqifq.quyvglaiwr0azuyevfwa-xgvqjzhvccbzeoafypqu-k/image;s=320x240
a3,audi,audi a3 sportback 1.6 tdi sport,2012,233000,14500,diesel,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6imd0z2d4ohi5zxi3ddmtu1revlrmufqifq.mnsb7-lang8xpgghiysxfzowilsksusvxeoljrmxft8/image;s=320x240
c3,citroen,citroen c3 1.2 puretech c-series,2021,60938,14799,gasolina,manual,none
q5,audi,audi q5 50 tfsie quattro advanced s tronic,2021,40020,56850,hibrido,automatica,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6innmmmfqdjnkyjmzdditu1revlrmufqifq.7-zdkdhrhftl3g3rubjy7plp2evadzkfipmr4-uxcqc/image;s=320x240
c3,citroen,citroen c3 1.2 puretech shine,2022,36600,17900,gasolina,manual,none
a6,audi,audi a6 avant 40 tdi sport s tronic,2022,17590,54990,diesel,automatica,none
a6,audi,audi a6 avant 40 tdi s tronic,2021,65664,44990,diesel,automatica,none
a3,audi,audi a3 1.6 tdi attraction,2011,236276,9400,diesel,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6imdhdgn0m3vmy3ptzjetu1revlrmufqifq.tglswr1ili9zutqs6jvhae5uejw4w1l_mmalevxum4g/image;s=320x240
c3,citroen,citroen c3 1.2 puretech feel,2019,93000,13990,gasolina,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6imnsbwi4c2dryw82as1tverwvexqvcj9.ui-pyzanzkg8gmdbrg7guybhk_f-tnqk7tlb0osm69e/image;s=320x240
a4,audi,audi a4 avant 2.0 tdi,2011,221694,13750,diesel,manual,none
a3,audi,audi a3 sportback 40 tfsie advanced,2022,30244,36900,hibrido,automatica,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6inl2nhlpymo4y3aycs1tverwvexqvcj9.c4yqlzrgk7_yg_2izjjvboln8p9ipewgqypbfwpd3ii/image;s=320x240
a4,audi,audi a4 avant 2.0 tdi s tronic,2018,150000,23990,diesel,automatica,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6ijzmexdid3nodmzyczetu1revlrmufqifq.yigp10wrnczdecofowvqprfoe2jvzswkwhvxcryemxc/image;s=320x240
c3,citroen,citroen c3 aircross 1.2 puretech c-series,2023,8235,20500,gasolina,manual,none
ds3,citroen,citroen ds3 1.6 hdi airdream sport chic,2010,139879,7500,diesel,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6inc4mjb5atbhagjlmtetu1revlrmufqifq.qq1ryjfiin-bxoeu7acbvkyjo6nnbhsimqfdoov8ddk/image;s=320x240
a3,audi,audi a3 sportback 1.6 tdi,2018,90987,24000,diesel,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6ijlpnzl1bdltdnrjatetu1revlrmufqifq.cchnebjda-dqqtbqa2xshwubdk-7-qasmjfegovxru0/image;s=320x240
q2,audi,audi q2 1.6 tdi sport,2018,27942,29000,diesel,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6imh0mwzscmxlyxb4ctitu1revlrmufqifq.3_0oyr97howzg9vvhtfcwkwliadltoshkg6phnzj03c/image;s=320x240
c4,citroen,citroen c4 cactus 1.5 bluehdi shine pack,2020,49987,20000,diesel,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6invna2lqcxq5ndf1nzitu1revlrmufqifq.4lnqojmxpc_8tgmwxlcayfcwpfixh45lgbog4x5rpwo/image;s=320x240
a3,audi,audi a3 sportback 1.6 tdi sport,2013,184760,15900,diesel,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6inpsanvvnjyzzzhmazitu1revlrmufqifq.zimad1hkdrbyquxka7tdz7rnnfaijztywvxixk5v4ig/image;s=320x240
c3,citroen,citroen c3 1.5 bluehdi shine pack,2021,29875,17950,diesel,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6inbtn3jmb3jrznpvzjmtu1revlrmufqifq.9otjr7vgtnmruig3q_txlbxa9_e-ytbbs8r77cbgvhq/image;s=320x240
c4,citroen,citroen c4 grand picasso 1.6 bluehdi feel eat6,2018,138000,19950,diesel,automatica,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6ijrvynexd3r1z3uwmtitu1revlrmufqifq.u4utfxdhdsktjbstv6h8qntkkzo7bk2xgbn5qlmbmbw/image;s=320x240
c4,citroen,citroen c4 picasso 1.6 hdi exclusive,2009,192000,7750,diesel,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6imz6dtnoewvnzhpnyzetu1revlrmufqifq.d0r72sb5lgqq3czgzv4nhd_5qpeej4yo2kmahvio_g8/image;s=320x240
a3,audi,audi a3 sportback 30 tfsi sport s tronic,2019,61850,22990,gasolina,automatica,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6ijhxmjzudwx1ywpkbjetu1revlrmufqifq.etzddwwodyhanl4a7ezat8z8ukrfonr7a0ra-loccrm/image;s=320x240
c4,citroen,citroen c4 cactus 1.5 bluehdi feel business,2019,90000,16250,diesel,manual,none
c4,citroen,citroen c4 1.2 puretech shine,2022,27226,24240,gasolina,manual,none
e-tron,audi,audi e-tron 55 quattro s line,2022,41850,64600,electrico,automatica,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6ijv2nmkwmdjon2gxzdmtu1revlrmufqifq.avxrwzd2vnopnmx-5mbr28_-avwfef4p7jdnn0dalk8/image;s=320x240
a1,audi,audi a1,2016,104229,16400,gasolina,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6innuyzlpdtnsbgf1zzitu1revlrmufqifq.zjgclurlzn6rujtvsu1xf3izybrl2swcqxkk64mic4s/image;s=320x240
a6,audi,audi a6 allroad 3.0 tdi quattro excl. s tronic,2016,199000,26750,diesel,automatica,none
c4,citroen,citroen c4 cactus 1.6 bluehdi shine,2018,92523,16400,diesel,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6inm5eddoatr3bjexcdmtu1revlrmufqifq.uns5xlff1g86sx5ow7m4rkmt3xkmxighiy1cidlpn0o/image;s=320x240
c4,citroen,citroen c4 grand picasso 1.6 bluehdi exclusive eat6,2017,148000,18750,diesel,automatica,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6im5ob3g5dtg1yzdictetu1revlrmufqifq.bgqrh-ohouktorsgi8tn-gxwcrzpck_dwcov2yz1nlw/image;s=320x240
a6,audi,audi a6 avant 40 tdi design s tronic,2020,55771,45990,diesel,automatica,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6ijq2oxz6mzrimhljbzetu1revlrmufqifq.sgw4szqeetx9mxmjnaueai4faaq_r2uupswjahrh4qo/image;s=320x240
c5,citroen,citroen c5 x 1.6 hybrid shine pack e-eat8,2022,18332,39500,hibrido,automatica,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6indqdxztn3nlnjbiyjitu1revlrmufqifq.fdowe7xvpgk4mc_exdayhrliervt-npmju5i-kqldqg/image;s=320x240
a1,audi,audi a1 sportback 1.4 tdi,2018,57336,18250,diesel,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6imfvemcwbtfqyws5nzmtu1revlrmufqifq.lshkaiuj46cfldoodqgacllujtvf49iqiucrqe2bth8/image;s=320x240
q3,audi,audi q3 2.0 tdi design s tronic,2017,116050,31990,diesel,automatica,none
q2,audi,audi q2 1.6 tdi,2017,83411,22990,diesel,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6ijzoehr3ytmxbxhpyjitu1revlrmufqifq.qhfagqha7i5pqeyin4ngsd39q4voixa301eyygz_ieq/image;s=320x240
,citroen,citroen c2 1.4 hdi vtr sensodrive,2007,158000,6450,diesel,automatica,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6ini1mmrnaxqwcnfhac1tverwvexqvcj9.3h55-pg6fh4pmb_tbxocw1zatbkko23tfupvt33zbxa/image;s=320x240
ds3,citroen,citroen ds3 1.6 thp sport chic 135g,2011,79350,10750,gasolina,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6ija0cxlrd2w2ctrootitu1revlrmufqifq.gu5pqjri3cdrb4zhjjcazdnoah5fsckgwvguy8iteoe/image;s=320x240
c3,citroen,citroen c3,2018,148200,13900,diesel,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6inezmhvpctruags5bs1tverwvexqvcj9.90bnqqe0cth1o2nwlou8md89057bcaa9n0qssf_csj0/image;s=320x240
c3,citroen,citroen c3 1.2 puretech shine,2022,250,20990,gasolina,manual,none
,audi,audi s5,2020,91350,74500,diesel,automatica,none
a6,audi,audi a6 avant 2.0 tdi s-line s tronic,2014,100000,23990,diesel,automatica,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6ijnxdhprnxc5nwtiyi1tverwvexqvcj9.fkaarl_w9cca55gpnjdbu2cdvrssope84zs0nk-wbas/image;s=320x240
a5,audi,audi a5 sportback 2.0 tdi,2017,269000,23990,diesel,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6inq5dnh6n294nhvtzzetu1revlrmufqifq.sxbiufzeomdpsreyj_lyb40oq6uwcscqrjd6lsl0k2a/image;s=320x240
a1,audi,audi a1,2018,133000,16990,diesel,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6imx1yzbnotz5b3q1aditu1revlrmufqifq.vcdckjru_1utyl6_hkbifizkd8nopl3wn7ji0lqegrk/image;s=320x240
a5,audi,audi a5 cabrio 3.0 tdi multitronic s-line,2013,142112,26500,diesel,automatica,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6imdhmzk3mznzbzdoytitu1revlrmufqifq.aquft-4kquurvlajefdmynwuobnsscp4b2m9e_uksvq/image;s=320x240
a1,audi,audi a1,2018,158000,15990,diesel,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6inbubzlkzgzjn2u2ajitu1revlrmufqifq.25ztopk5vpuadgglvytcnjci3n8wtaggxnvjl9w2ueg/image;s=320x240
c3,citroen,citroen c3 1.2 puretech shine,2019,37200,15250,gasolina,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6ijd2zm85eww2bhfpyi1tverwvexqvcj9.bolqezbn1ync2dq-sboqdd0iehcgpozctqup69zmajo/image;s=320x240
c3,citroen,citroen c3 1.2 puretech shine,2022,35200,17900,gasolina,manual,none
a1,audi,audi a1 sportback,2016,101000,18990,diesel,automatica,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6imeybza4enrrzwq1admtu1revlrmufqifq.u3ssllthdjecnqeigpheb_-3pvqfjkhgjj6fnsgryqc/image;s=320x240
a4,audi,audi a4 avant 2.0 tdi sport,2016,183000,19750,diesel,manual,none
q5,audi,audi q5 2.0 tdi quattro s-tronic,2017,113000,39500,diesel,automatica,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6imvhbdnkexnvm2hybjitu1revlrmufqifq.j6fmgg0vzpcl0atkgpth7eitnuilowcimu4zbju7t4y/image;s=320x240
a3,audi,audi a3 sportback 30 tfsi sport s tronic,2019,74000,22500,gasolina,automatica,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6ijrwd3a3b2lxn2nxny1tverwvexqvcj9.0rsrldgekfbommbdnwlm5mg2gj0drtjik2927xkkzte/image;s=320x240
c4,citroen,citroen c4 1.6 hdi attraction,2012,196300,8950,diesel,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6invnowc0axzwm2j6ntmtu1revlrmufqifq.mpoyb4afjbrnoqeuwahg3ahedsp6rd4vna23jyxspi8/image;s=320x240
c5,citroen,citroen c5 break 1.6 hdi x,2008,183000,6500,diesel,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6invynnhnctcxd2pnci1tverwvexqvcj9.qasxkjxwxnw-jfjwk3j2uronptz7we0c52yoz8sorwu/image;s=320x240
a1,audi,audi a1 sportback 1.6 tdi business line,2015,105000,14000,diesel,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6imt0zzllcgp1cwo4ns1tverwvexqvcj9.xiroxyfckeinnjx7eio5xcgnlfevk4sbxe8uhhna0eq/image;s=320x240
a1,audi,audi a1 1.6 tdi sport edition s-line,2012,168000,12500,diesel,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6imyydmr3njrmb2rxlvnurfzutfbuin0.697yhfvvyicyzrti6akrborir4bo1iljnlrl8l_1ivw/image;s=320x240
a4,audi,audi a4 2.0 tdi s-line s tronic,2018,118334,24500,diesel,automatica,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6ijlymnpnehizbmxhbditu1revlrmufqifq.8gwblcbdbmf-ednbyy8ycaqmp9-zslsi8p5xcyc3hw8/image;s=320x240
a3,audi,audi a3 sportback 1.4 tfsi s-line,2008,205000,8950,gasolina,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6inbvodjrzxm3ng96cjmtu1revlrmufqifq.r7ea4kl4ljs8sinidgtgzxi3oki_dfiyhfkgvhpgorq/image;s=320x240
c3,citroen,citroen c3 aircross 1.2 puretech c-series,2022,28000,18900,gasolina,manual,none
a4,audi,audi a4 avant 2.0 tdi s tronic,2019,106010,29990,diesel,automatica,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6ijeyn2zocm1odzb3ys1tverwvexqvcj9.4dwsmsrv_hccaf6xtf_4kx1a3_rfhklh9yzmxh3u5bo/image;s=320x240
c3,citroen,citroen c3 1.4 hdi exclusive,2007,157400,5790,diesel,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6imi1yzrjotdya2rudditu1revlrmufqifq.2hmnv8wtoeyti-tyjpupilvk3wctdtpds-rczj8fdva/image;s=320x240
c4,citroen,citroen c4 1.2 puretech feel pack,2023,2837,24500,gasolina,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6im51dnu5a2rkczfxeditu1revlrmufqifq.rvxwbgert7jxkax6xdljbojhnnfndb0yakxad7cxjqs/image;s=320x240
a3,audi,audi a3 sportback 30 tdi,2021,62500,27000,diesel,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6imqzznaydje4yzbvzzetu1revlrmufqifq.-sgsbg17zeomkjefdhurby4p4xfujt0wrxldld8npgg/image;s=320x240
a6,audi,audi a6 avant 40 tdi s tronic,2019,103000,37490,diesel,automatica,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6imm3ngrrm2pwddr0czetu1revlrmufqifq.4kl7x8xghahnw3ffayd-y1yickkalofghuv4rcpfpq8/image;s=320x240
a3,audi,audi a3 sportback e-tron 1.4 tfsi design s tronic,2020,75528,27900,hibrido,automatica,none
c3,citroen,citroen c3 pure tech feel,2018,69863,12500,gasolina,manual,none
c3,citroen,citroen c3 1.2 puretech shine,2022,6337,17900,gasolina,manual,none
c4,citroen,citroen c4,2015,89210,10990,diesel,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6ijbhedliy2riagtsbdetu1revlrmufqifq._sysjim6vczfkguwkamgaljvwhqyc6o0erbq0nkleqq/image;s=320x240
c3,citroen,citroen c3 1.2 puretech feel,2019,66786,14999,gasolina,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6ine0nnp2bwvwagi0ay1tverwvexqvcj9.m2jevka0d2_w67lrwkl5clrrmbso80uspy-hglyf_8u/image;s=320x240
c3,citroen,citroen c3 1.4 e-hdi air.seduction cmp,2015,97000,10980,diesel,automatica,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6inhmn3dmymh4djg0btitu1revlrmufqifq.zhdc8grxtmxt8gzteyux6cmmwfekga7d_xqicalh0cg/image;s=320x240
a4,audi,audi a4 avant 30 tdi advanced s tronic,2022,1512,42490,diesel,automatica,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6iml0dg4xbzjpzjl3zjitu1revlrmufqifq.mnilfnuv_yfz2wddffhdonnevo7b9miarplmk5j_c6k/image;s=320x240
q5,audi,audi q5 2.0 tdi sport s-tronic,2010,233192,18970,diesel,automatica,none
e-tron,audi,audi q4 e-tron 40,2021,12000,63900,electrico,automatica,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6iny4cg9pbwfyn2jkeditu1revlrmufqifq.rjb1lsnhesso3xstwyo9fdrnq905_dpofnmx3kkjjbm/image;s=320x240
,citroen,citroen saxo 1.1i exclusive,2001,245000,1400,gasolina,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6imr4axy0mhmxcjfictitu1revlrmufqifq.yf0ehy0mhi_ihwwpnwclv7pp_7g8ztlltukub6_uoai/image;s=320x240
q3,audi,audi q3 35 tdi advanced s tronic,2019,87123,35990,diesel,automatica,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6injtyxhun2q3chfuctmtu1revlrmufqifq.ixre8znuu-xq2usidmg7lvjm6jmlldywymby2qf_ti4/image;s=320x240
c3,citroen,citroen c3 1.2 puretech feel,2019,36247,14299,gasolina,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6inpzoxr6enltew8xntitu1revlrmufqifq.z9fqx0n12qqkdqf7oriwkyja7xn48ux7ver0zeanizk/image;s=320x240
a3,audi,audi a3 limousine 30 tfsi s line,2022,37000,27999,gasolina,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6ijnmyw96ajc1cmewdtitu1revlrmufqifq.vmpd-x94nj7-blw1yoberpkwynycadtpyp_wxazzcx4/image;s=320x240
c4,citroen,citroen c4 1.5 bluehdi feel pack eat8,2022,221,31990,diesel,automatica,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6imu0ahvrztc2em03btmtu1revlrmufqifq.fbedazmmsgcxmfgfznzttcvxytlqgsnf72jcqxmjkl4/image;s=320x240
tt,audi,audi s3 2.0 tfsi quattro s tronic,2009,173000,22990,gasolina,automatica,none
c4,citroen,citroen c4 1.5 bluehdi feel,2022,42882,24740,diesel,manual,none
c4,citroen,citroen c4 cactus 1.5 bluehdi shine,2020,55121,18490,diesel,manual,none
c1,citroen,citroen c1 1.0 vti feel,2019,76290,11900,gasolina,manual,none
q5,audi,audi q5 2.0 tdi quattro business line s-tronic,2014,99600,24500,diesel,automatica,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6ijm3bg92adh0c3z0otmtu1revlrmufqifq.rtcr_7yxxc77cs8xptdzwqcaujnrjxqknorbytb2rxo/image;s=320x240
c5,citroen,citroen c5 aircross 1.5 bluehdi shine,2021,28275,30490,diesel,manual,none
e-tron,audi,audi e-tron sportback 55 quattro s line,2021,19130,78980,electrico,automatica,none
q3,audi,audi q3 sportback 45 tfsie s line s tronic,2023,1554,58990,hibrido,automatica,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6imhncxvic29lyzb2mjitu1revlrmufqifq.j988yk6aumafftavicrbildkclsdy6lvxf60m3guaz8/image;s=320x240
c3,citroen,citroen c3 1.6 bluehdi exclusive,2017,149000,12999,diesel,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6inzwdm1rnwvmyxu5atitu1revlrmufqifq.0x1ev9t6qnoksn2ky10eenrnzsqit4mtmzaijh-3e-k/image;s=320x240
a3,audi,audi a3 sportback 1.4 tfsi s line sport pack,2008,184000,7500,gasolina,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6ijdydzrxmzjnnwx5atmtu1revlrmufqifq.6u7j_4lsaor8guky7yb2uohizlemopovu07k_liwli8/image;s=320x240
q5,audi,audi q5 3.0 tdi sport s-tronic,2009,280000,18500,diesel,automatica,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6imf3njhhcmy5ehnmbtitu1revlrmufqifq.tie1edcsy7qjhi_vedc1_ublfv27hxtjqim_lavucik/image;s=320x240
a1,audi,audi a1 sportback 1.6 tdi s-line,2014,124000,16250,diesel,manual,none
c5,citroen,citroen c5 aircross 1.5 bluehdi c-series eat8,2022,10000,34290,diesel,automatica,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6ijvoeti0cxq3a2xvajmtu1revlrmufqifq.fzu4__1erksv4dialkayt1bphhhsmfa8tbmfojuqwp8/image;s=320x240
c4,citroen,citroen e-c4 shine,2022,6,32490,electrico,automatica,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6imt1ntexegd5awr4oditu1revlrmufqifq.-pmxxymixrqwc7bskqvsfucoxau-s2pqzf3fxgrcumk/image;s=320x240
c5,citroen,citroen c5 aircross 1.5 bluehdi c-series,2022,8000,34490,diesel,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6ijjpn3j2czg5mgs1ns1tverwvexqvcj9.chbcq7-jpqdecykewbfbc4sw-bbev1mwrvm6aq8wjbs/image;s=320x240
a5,audi,audi a5 2.7 tdi,2008,189878,16970,diesel,manual,none
a6,audi,audi a6 2.0 tdi s-line s tronic,2014,267000,16800,diesel,automatica,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6imd6oxu4em5sngc3djetu1revlrmufqifq.vps-inhfulafrgzvfoy-1cx8djq_wks4khitujbregq/image;s=320x240
q2,audi,audi q2 30 tfsi design,2019,41500,23500,gasolina,manual,none
a3,audi,audi a3 limousine 30 tdi design,2019,69000,22000,diesel,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6ijdnodfhzgqwm2ewddmtu1revlrmufqifq.ek2xludme8z3gbepg1y9lbpjjrqqqenhoqpwztbokj0/image;s=320x240
c3,citroen,citroen c3 1.4 hdi airdream attraction,2014,150004,10400,diesel,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6inm4nwszynnlyzfmdtetu1revlrmufqifq.7on3iekbfjuxfpcs7llc6c9a4k4dafxh7m_pwa68qag/image;s=320x240
c5,citroen,citroen c5 aircross 1.2 puretech c-series,2021,37070,27750,gasolina,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6imq5exd2d242bmzzmi1tverwvexqvcj9.n5zaoetqvve61zfslqg7wnz9slm3zektze8znjk3njk/image;s=320x240
c4,citroen,citroen e-c4 shine,2022,29,32490,electrico,automatica,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6imroyje5ehhqcdlpadetu1revlrmufqifq.dl8imlxwgnqyjqqte6rtkl_sawtdezmsidhz4vzhbm4/image;s=320x240
c4,citroen,citroen e-c4 feel pack,2022,17111,30950,electrico,automatica,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6imtwegr2n2zonzeyczitu1revlrmufqifq.pimtmg2mnbxbtcrgsjabrvslws53yzo4rjcmmj6jbdi/image;s=320x240
ds4,citroen,citroen ds4,2014,32314,17900,diesel,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6inrvmxhknhprz3vpatmtu1revlrmufqifq.mqjrkzgrnhzfnlvne9n0v6qf2ltrjeh3hrlqwf18wom/image;s=320x240
c4,citroen,citroen c4 1.6 e-hdi seduction cmp6,2012,138604,11000,diesel,automatica,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6inbpmdhlbdj5nja3ajetu1revlrmufqifq.0t4fsmq-ktam-9sfepxn6mvmr-xlu0ah7imcgaodehq/image;s=320x240
a3,audi,audi a3 limousine,2022,1544,35990,diesel,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6inrqnhdxndc5eg41otmtu1revlrmufqifq.1lul_naulhsjgcrjbfil_y-mmiucezujskgnfzbukzc/image;s=320x240
berlingo,citroen,citroen berlingo 1.6 bluehdi feel edition,2016,134000,14599,diesel,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6imdwbwzqodlrytgxndmtu1revlrmufqifq.ryhprarujsjxv2ckgq8mbtfxrgvochizu1oehweylfs/image;s=320x240
c3,citroen,citroen c3 picasso 1.6 hdi exclusive airdream,2010,199000,7900,diesel,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6iji0nzfyehzmmxrjazitu1revlrmufqifq.qgvimlymfmiridwpshn8dptkmea-gbgxvagsk20e9r8/image;s=320x240
